Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,SCOTTSBORO EPB MAIN OFFICE,404 East Willow Street,,Scottsboro,AL,35768,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.67292,-86.029945,2024-02-12,187615,2024-02-12 00:52:44 UTC,,,,2021-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV MANCIS 2,706 Belrose Ave,,Daphne,AL,36526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.603492,-87.903327,2024-02-12,191084,2024-02-12 00:54:18 UTC,,,,2021-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV MANCIS 1,706 Belrose Ave,,Daphne,AL,36526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.603531,-87.903325,2024-02-12,191085,2024-02-12 00:54:18 UTC,,,,2021-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV CITY HALL,1705 Main St,,Daphne,AL,36526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.602937,-87.903205,2024-02-12,191086,2024-02-12 00:54:18 UTC,,,,2021-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBHUNTSVILLE MB HUNTSVILLE,6520 University Dr NW,,Huntsville,AL,35806,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.748848,-86.6913,2024-02-12,191545,2024-02-12 00:54:34 UTC,,,,2021-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BOAZ AL BOAZ REC CENTER,200 Elizabeth St,,Boaz,AL,35957,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.196237,-86.158178,2024-02-12,193579,2024-02-12 00:55:36 UTC,,,,2021-08-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBBHM SERVICE BAY,4517 Grants Mill Trail,,Birmingham,AL,35210,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.524118,-86.668679,2024-02-12,194634,2024-02-12 00:56:01 UTC,,,,2021-08-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALEXANDER CITY STATION 1,James D. Nabors Dr,,Alexander City,AL,35010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.928419,-85.960935,2024-02-12,195944,2024-02-12 00:46:33 UTC,,,,2021-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALEXANDER CITY STATION 2,James D. Nabors Dr,,Alexander City,AL,35010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.92832,-85.96114,2024-02-12,196005,2024-02-12 00:46:33 UTC,,,,2021-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALEXANDER CITY STATION 3,James D. Nabors Dr,,Alexander City,AL,35010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.928297,-85.960997,2024-02-12,196006,2024-02-12 00:46:33 UTC,,,,2021-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,JACK INGRAM CUSTOMER 1,217 Eastern Blvd,,Montgomery,AL,36117,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.377438,-86.20881,2024-02-12,196173,2024-02-12 00:55:25 UTC,,,,2021-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CRMC CRMC-1 - L2LEFT,POB2 Parking Lot - Station 1,,Cullman,AL,35058,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.202982,-86.804886,2024-02-12,197133,2024-02-12 00:56:36 UTC,,,,2021-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CRMC CRMC-2- L2RIGHT,POB2 Parking Lot - Station 2,,Cullman,AL,35058,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.203646,-86.804941,2024-02-12,197134,2024-02-12 00:56:38 UTC,,,,2021-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Target - Tesla Supercharger,2567 Berryhill Road,,Montgomery,AL,36117,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,32.361242,-86.161109,2023-07-01,197422,2023-07-14 19:41:28 UTC,P,,,2021-10-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false
ELEC,Lane Parke Shopping Mall - Tesla Supercharger,1000 Jemison Lane,,Mountain Brook,AL,35223,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.4866751,-86.772687,2023-07-01,201927,2023-07-14 19:41:28 UTC,P,,,2021-11-26,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,HIGHLAND STATION 4,151 Du Rhu Drive,,Mobile,AL,36608,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.695602,-88.126247,2024-02-12,202711,2024-02-12 00:26:41 UTC,,,,2021-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CATRANIS_ENTERP BOULA BOULA EV1,1859 Airport Blvd,,Mobile,AL,36606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.677675,-88.083944,2024-02-12,203090,2024-02-12 00:59:17 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CUSTOMER STATIO MBOM-1,3060 Dauphin St,,Mobile,AL,36606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.690311,-88.11735,2024-02-12,204628,2024-02-12 00:59:12 UTC,,,,2022-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FPIA RIGHT STATION,501 Gault Ave N,,Fort Payne,AL,35967,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.444214,-85.71897,2024-02-12,205260,2024-02-12 00:59:32 UTC,,,,2022-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FPIA LEFT STATION,501 Gault Ave N,,Fort Payne,AL,35967,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.444248,-85.718929,2024-02-12,205261,2024-02-12 00:59:33 UTC,,,,2022-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HENRY HOUSE BUILDING 5,1435 Balch Rd,,Madison,AL,35757,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.758763,-86.766948,2024-02-12,205412,2024-02-12 01:00:05 UTC,,,,2022-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Bramlett Buick GMC,3305 US-31,,Decatur,AL,35603,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,1,,EV Connect,http://evconnect.com/,GPS,34.546418707907,-86.9743311480781,2022-10-11,205573,2023-02-14 15:54:11 UTC,P,,,2022-01-26,,,,,J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,$0.29 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,RIVIERA EV RIVIERAOFFICEDC,413 E Laurel Ave,,Foley,AL,36535,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.40664,-87.676506,2024-02-12,206110,2024-02-12 01:00:12 UTC,,,,2022-02-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TUSCALOOSA CITY NRW - WEST,201 Rice Mine Rd Loop,,Tuscaloosa,AL,35406,,888-758-4389,E,,Public,Mon 5:30am - 10:00pm; Tue 5:30am - 10:00pm; Wed 5:30am - 10:00pm; Thu 5:30am - 10:00pm; Fri 5:30am - 10:00pm; Sat 5:30am - 10:00pm; Sun 5:30am - 10:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.224738,-87.52891,2024-02-12,206165,2024-02-12 01:00:32 UTC,,,,2022-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TUSCALOOSA CITY NRW - EAST,201 Rice Mine Rd Loop,,Tuscaloosa,AL,35406,,888-758-4389,E,,Public,Mon 5:30am - 10:00pm; Tue 5:30am - 10:00pm; Wed 5:30am - 10:00pm; Thu 5:30am - 10:00pm; Fri 5:30am - 10:00pm; Sat 5:30am - 10:00pm; Sun 5:30am - 10:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.224841,-87.528815,2024-02-12,206166,2024-02-12 01:00:32 UTC,,,,2022-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HQ CHARGER 1 HQ CHARGER 1,29627 Renaissance Blvd,,Daphne,AL,36526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.656216,-87.859738,2024-02-12,206864,2024-02-12 01:00:46 UTC,,,,2022-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express & Suites Tuscaloosa - Tesla Supercharger,6350  Interstate Drive,,Cottondale,AL,35453,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.175206,-87.450309,2023-07-01,207273,2023-07-14 19:41:28 UTC,P,,,2022-02-18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Greystone Pointe Auburn,1600 E Samford Ave,,Auburn,AL,36830,,334-759-1600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,32.599079,-85.446483,2022-04-06,207534,2023-02-14 15:54:11 UTC,P,,,2022-01-01,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,EBOFG GUNTERSVILLE PD,329 Gunter Ave,,Guntersville,AL,35976,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.360723,-86.292333,2024-02-12,207879,2024-02-12 00:37:26 UTC,,,,2022-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,UAB 17TH ST #1,900 17th St S,,Birmingham,AL,35205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.500675,-86.802283,2024-02-12,212702,2024-02-12 00:50:32 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Buc-ee's - Tesla Supercharger,6910  Buc-ee's Blvd,,Leeds,AL,35094,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,33.543936,-86.58867,2023-07-01,212748,2023-07-14 19:41:28 UTC,P,,,2022-03-18,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,HIGHLAND STATION 3,151 Du Rhu Drive,,Mobile,AL,36608,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.69483,-88.126639,2024-02-12,213086,2024-02-12 00:26:41 UTC,,,,2022-03-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EAGLE PIKE ROAD EAGLE,12645 US-80,,Pike Road,AL,36064,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.367737,-86.051249,2024-02-12,213338,2024-02-12 01:01:40 UTC,,,,2022-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV SF CITY HALL,7361 Spanish Fort Blvd,,Spanish Fort,AL,36527,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.67112,-87.89493,2024-02-12,213350,2024-02-12 01:02:01 UTC,,,,2022-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FORT NOVOSEL BUILDING 5700,5700 Novosel St,,Fort Rucker,AL,36362,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.326157,-85.713391,2024-02-12,213566,2024-02-12 01:02:07 UTC,,,,2022-04-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ROYAL AUTO VOLVO SALES,3016 Columbiana Rd,,Vestavia Hills,AL,35216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.414829,-86.806147,2024-02-12,214878,2024-02-12 01:00:46 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER S RAIL ROAD #1,601 S Railroad Ave,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.649925,-85.377266,2024-02-12,214886,2024-02-12 01:02:02 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER S RAIL ROAD #2,601 S Railroad Ave,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.6499,-85.37732,2024-02-12,214887,2024-02-12 01:02:02 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER RTJ MARRIOTT #1,3700 Robert Trent Jones Trail,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.686115,-85.4239,2024-02-12,214888,2024-02-12 01:02:13 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER RTJ MARRIOTT #2,3700 Robert Trent Jones Trail,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.686108,-85.423965,2024-02-12,214889,2024-02-12 01:02:13 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER OPELIKA DEPOT#1,1016 S Railroad Ave,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.645684,-85.382115,2024-02-12,214890,2024-02-12 01:02:13 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER OPELIKA DEPOT#2,1032 S Railroad Ave,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.645645,-85.38217,2024-02-12,214891,2024-02-12 01:02:13 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER COURT HOUSE #1,205 S 9th St,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.646405,-85.37903,2024-02-12,214892,2024-02-12 01:02:13 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPELIKA POWER COURT HOUSE #2,205 S 9th St,,Opelika,AL,36801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.646458,-85.378975,2024-02-12,214893,2024-02-12 01:02:13 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FAIRHOPE STATION 1,18 N Church Street,,Fairhope,AL,36532,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.52389,-87.903755,2024-02-12,215062,2024-02-12 01:00:09 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FAIRHOPE STATION 2,18 N Church Street,,Fairhope,AL,36532,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.523886,-87.90388,2024-02-12,215063,2024-02-12 01:00:09 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FAIRHOPE CITY HALL #1,160 US-98 ALT,,Fairhope,AL,36532,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.527117,-87.90333,2024-02-12,215084,2024-02-12 01:02:24 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FAIRHOPE CITY HALL #2,160 US-98 ALT,,Fairhope,AL,36532,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.527128,-87.90339,2024-02-12,215085,2024-02-12 01:02:24 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FAIRHOPE CITY HALL #3,160 US-98 ALT,,Fairhope,AL,36532,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.527115,-87.90344,2024-02-12,215086,2024-02-12 01:02:25 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Buc-ee's - Tesla Supercharger,20403  Co Road 68,,Robertsdale,AL,36567,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,30.6336175,-87.67547,2023-07-01,216368,2023-07-14 19:41:28 UTC,P,,,2022-04-23,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Tiger Crossing Shopping Center - Tesla Supercharger,1617  South College Street,,Auburn,AL,36832,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,32.576433,-85.497607,2023-07-01,218655,2023-07-14 19:41:28 UTC,P,,,2022-05-12,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Brompton Valero Travel Center,2700 Kelly Creek Rd,,Moody,AL,35004,,205-640-0005,E,,Public - Credit card at all times,24 hours daily,A CREDIT D Debit M V,,,,,,1,,CHARGELAB,http://www.chargelab.co/,200-9,33.576601,-86.475941,2022-06-14,219025,2023-02-14 15:54:11 UTC,P,,,2022-05-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,DOWNTOWN OZARK LEFT STATION,217 S Union Ave,,Ozark,AL,36360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.457312,-85.63974,2024-02-12,219785,2024-02-12 01:03:08 UTC,,,,2022-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DOWNTOWN OZARK RIGHT STATION,217 S Union Ave,,Ozark,AL,36360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.457318,-85.63966,2024-02-12,219874,2024-02-12 01:03:08 UTC,,,,2022-05-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COURT SQUARE COURT SQUARE,102 S 3 Notch St,,Andalusia,AL,36420,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.307553,-86.482949,2024-02-12,221003,2024-02-12 01:03:27 UTC,,,,2022-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CAT CARD GRAND RIVERS 1,6200 Grand River Blvd E,,Leeds,AL,35094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.547898,-86.594159,2024-02-12,221213,2024-02-12 01:03:41 UTC,,,,2022-06-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CAT CARD GRAND RIVERS 2,6200 Grand River Blvd E,,Leeds,AL,35094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.547932,-86.594143,2024-02-12,221396,2024-02-12 01:03:41 UTC,,,,2022-06-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CAT CARD GRAND RIVERS 4,6200 Grand River Blvd E,,Leeds,AL,35094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.547996,-86.594108,2024-02-12,221397,2024-02-12 01:03:41 UTC,,,,2022-06-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Red Roof Inn & Suites,1218 Kelli Dr,,Athens,AL,35613,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.78075308,-86.9380366154,2024-02-12,221416,2024-02-12 00:02:41 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,CAT CARD GRAND RIVERS 3,6200 Grand River Blvd E,,Leeds,AL,35094,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.547961,-86.594116,2024-02-12,221451,2024-02-12 01:03:41 UTC,,,,2022-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MidCity District - Tesla Supercharger,5909 University Dr,,Huntsville,AL,35806,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,34.739103,-86.66632,2023-07-01,221784,2023-07-14 19:41:28 UTC,P,,,2022-06-14,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,MAPLES BOLIGEE DC 2,17619 Co Rd 20,,Boligee,AL,35443,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.794259,-88.030352,2024-02-12,222121,2024-02-12 01:03:46 UTC,,,,2022-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MAPLES BOLIGEE DC 1,17619 Co Rd 20,,Boligee,AL,35443,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.794372,-88.030409,2024-02-12,222122,2024-02-12 01:03:46 UTC,,,,2022-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
